instrument,timeframe,timestamp,open,high,low,close
XAUUSD,D1,2018-01-29 01:00:00+00:00,1348.92,1352.38,1337.59,1339.88
XAUUSD,D1,2018-01-30 00:00:00+00:00,1340.4,1348.87,1334.4,1338.17
XAUUSD,D1,2018-01-30 01:00:00+00:00,1340.4,1348.87,1334.4,1338.17
XAUUSD,D1,2018-01-31 00:00:00+00:00,1338.07,1347.51,1332.66,1345.01
XAUUSD,D1,2018-01-31 01:00:00+00:00,1338.07,1347.51,1332.66,1345.01
XAUUSD,D1,2018-02-01 00:00:00+00:00,1344.54,1350.95,1337.21,1348.17
XAUUSD,D1,2018-02-01 01:00:00+00:00,1344.54,1350.95,1337.21,1348.17
XAUUSD,D1,2018-02-02 00:00:00+00:00,1348.17,1350.01,1327.3,1332.75
XAUUSD,D1,2018-02-02 01:00:00+00:00,1348.17,1350.01,1327.3,1332.75
XAUUSD,D1,2018-02-05 00:00:00+00:00,1331.69,1341.51,1328.96,1339.04
XAUUSD,D1,2018-02-05 01:00:00+00:00,1331.69,1341.51,1328.96,1339.04
XAUUSD,D1,2018-02-06 00:00:00+00:00,1339.6,1346.05,1320.17,1323.65
XAUUSD,D1,2018-02-06 01:00:00+00:00,1339.6,1346.05,1320.17,1323.65
XAUUSD,D1,2018-02-07 00:00:00+00:00,1323.72,1332.28,1311.37,1318.37
XAUUSD,D1,2018-02-07 01:00:00+00:00,1323.72,1332.28,1311.37,1318.37
XAUUSD,D1,2018-02-08 00:00:00+00:00,1317.99,1322.02,1307.02,1318.22
XAUUSD,D1,2018-02-08 01:00:00+00:00,1317.99,1322.02,1307.02,1318.22
XAUUSD,D1,2018-02-09 00:00:00+00:00,1318.05,1322.63,1311.09,1316.07
XAUUSD,D1,2018-02-09 01:00:00+00:00,1318.05,1322.63,1311.09,1316.07
XAUUSD,D1,2018-02-12 00:00:00+00:00,1314.68,1326.63,1314.16,1322.23
XAUUSD,D1,2018-02-12 01:00:00+00:00,1314.68,1326.63,1314.16,1322.23
XAUUSD,D1,2018-02-13 00:00:00+00:00,1322.3,1330.77,1321.59,1329.07
XAUUSD,D1,2018-02-13 01:00:00+00:00,1322.3,1330.77,1321.59,1329.07
